id;id_ccaa;destino;motivo;alojamiento_nivel1;alojamiento_nivel2;anio;viajes
5211;12;Galicia;Total;De mercado;Hotelero;2024;1852140
5212;12;Galicia;Total;De mercado;Hotelero;2023;1927423
5213;12;Galicia;Total;De mercado;Hotelero;2022;1971458
5214;12;Galicia;Total;De mercado;Hotelero;2021;1444247
5215;12;Galicia;Total;De mercado;Hotelero;2020;697970
5216;12;Galicia;Total;De mercado;Hotelero;2019;2029561
5217;12;Galicia;Total;De mercado;Hotelero;2018;2080878
5218;12;Galicia;Total;De mercado;Hotelero;2017;1961535
5219;12;Galicia;Total;De mercado;Hotelero;2016;1606345
5220;12;Galicia;Total;De mercado;Hotelero;2015;1704115
5221;12;Galicia;Total;De mercado;Vivienda en alquiler;2024;1060544
5222;12;Galicia;Total;De mercado;Vivienda en alquiler;2023;1100788
5223;12;Galicia;Total;De mercado;Vivienda en alquiler;2022;715305
5224;12;Galicia;Total;De mercado;Vivienda en alquiler;2021;990923
5225;12;Galicia;Total;De mercado;Vivienda en alquiler;2020;464750
5226;12;Galicia;Total;De mercado;Vivienda en alquiler;2019;578040
5227;12;Galicia;Total;De mercado;Vivienda en alquiler;2018;565956
5228;12;Galicia;Total;De mercado;Vivienda en alquiler;2017;504956
5229;12;Galicia;Total;De mercado;Vivienda en alquiler;2016;631814
5230;12;Galicia;Total;De mercado;Vivienda en alquiler;2015;725999
5231;12;Galicia;Total;De mercado;Camping;2024;141833
5232;12;Galicia;Total;De mercado;Camping;2023;254214
5233;12;Galicia;Total;De mercado;Camping;2022;120922
5234;12;Galicia;Total;De mercado;Camping;2021;131335
5235;12;Galicia;Total;De mercado;Camping;2020;136574
5236;12;Galicia;Total;De mercado;Camping;2019;192478
5237;12;Galicia;Total;De mercado;Camping;2018;192044
5238;12;Galicia;Total;De mercado;Camping;2017;183929
5239;12;Galicia;Total;De mercado;Camping;2016;107394
5240;12;Galicia;Total;De mercado;Camping;2015;89993
5241;12;Galicia;Total;De mercado;Casa rural;2024;249600
5242;12;Galicia;Total;De mercado;Casa rural;2023;295830
5243;12;Galicia;Total;De mercado;Casa rural;2022;260965
5244;12;Galicia;Total;De mercado;Casa rural;2021;306102
5245;12;Galicia;Total;De mercado;Casa rural;2020;162700
5246;12;Galicia;Total;De mercado;Casa rural;2019;208939
5247;12;Galicia;Total;De mercado;Casa rural;2018;223380
5248;12;Galicia;Total;De mercado;Casa rural;2017;251047
5249;12;Galicia;Total;De mercado;Casa rural;2016;248351
5250;12;Galicia;Total;De mercado;Casa rural;2015;198528
5251;12;Galicia;Total;Albergue;;2024;80762
5252;12;Galicia;Total;Albergue;;2023;102355
5253;12;Galicia;Total;Albergue;;2022;157844
5256;12;Galicia;Total;Albergue;;2019;103057
5258;12;Galicia;Total;Albergue;;2017;104321
5259;12;Galicia;Total;Albergue;;2016;80179
5261;12;Galicia;Total;Resto de mercado;;2024;137843
5263;12;Galicia;Total;Resto de mercado;;2022;201455
5264;12;Galicia;Total;Resto de mercado;;2021;107091
5265;12;Galicia;Total;Resto de mercado;;2020;124547
5266;12;Galicia;Total;Resto de mercado;;2019;203964
5267;12;Galicia;Total;Resto de mercado;;2018;156075
5268;12;Galicia;Total;Resto de mercado;;2017;223014
5269;12;Galicia;Total;Resto de mercado;;2016;116940
5270;12;Galicia;Total;Resto de mercado;;2015;107261
5271;12;Galicia;Total;No de mercado;;2024;6586258
5272;12;Galicia;Total;No de mercado;;2023;6064064
5273;12;Galicia;Total;No de mercado;;2022;6022134
5274;12;Galicia;Total;No de mercado;;2021;5263988
5275;12;Galicia;Total;No de mercado;;2020;3758348
5276;12;Galicia;Total;No de mercado;;2019;6684998
5277;12;Galicia;Total;No de mercado;;2018;6789251
5278;12;Galicia;Total;No de mercado;;2017;7058780
5279;12;Galicia;Total;No de mercado;;2016;6924113
5280;12;Galicia;Total;No de mercado;;2015;6975277
5281;12;Galicia;Total;No de mercado;Vivienda en propiedad;2024;2255145
5282;12;Galicia;Total;No de mercado;Vivienda en propiedad;2023;1707608
5283;12;Galicia;Total;No de mercado;Vivienda en propiedad;2022;1644224
5284;12;Galicia;Total;No de mercado;Vivienda en propiedad;2021;1288729
5285;12;Galicia;Total;No de mercado;Vivienda en propiedad;2020;1095893
5286;12;Galicia;Total;No de mercado;Vivienda en propiedad;2019;2064915
5287;12;Galicia;Total;No de mercado;Vivienda en propiedad;2018;1658068
5288;12;Galicia;Total;No de mercado;Vivienda en propiedad;2017;1889699
5289;12;Galicia;Total;No de mercado;Vivienda en propiedad;2016;1692500
5290;12;Galicia;Total;No de mercado;Vivienda en propiedad;2015;1697558
5291;12;Galicia;Total;No de mercado;Vivienda de familiares o amigos;2024;4192845
5292;12;Galicia;Total;No de mercado;Vivienda de familiares o amigos;2023;4188902
5293;12;Galicia;Total;No de mercado;Vivienda de familiares o amigos;2022;4198812
5294;12;Galicia;Total;No de mercado;Vivienda de familiares o amigos;2021;3773771
5295;12;Galicia;Total;No de mercado;Vivienda de familiares o amigos;2020;2617313
5296;12;Galicia;Total;No de mercado;Vivienda de familiares o amigos;2019;4542925
5297;12;Galicia;Total;No de mercado;Vivienda de familiares o amigos;2018;4943925
5298;12;Galicia;Total;No de mercado;Vivienda de familiares o amigos;2017;5075911
5299;12;Galicia;Total;No de mercado;Vivienda de familiares o amigos;2016;5135183
5300;12;Galicia;Total;No de mercado;Vivienda de familiares o amigos;2015;5153356
5301;12;Galicia;Total;No de mercado;Resto de no mercado;2024;138269
5302;12;Galicia;Total;No de mercado;Resto de no mercado;2023;167554
5303;12;Galicia;Total;No de mercado;Resto de no mercado;2022;179099
5304;12;Galicia;Total;No de mercado;Resto de no mercado;2021;201488
5306;12;Galicia;Total;No de mercado;Resto de no mercado;2019;77158
5307;12;Galicia;Total;No de mercado;Resto de no mercado;2018;187258
5308;12;Galicia;Total;No de mercado;Resto de no mercado;2017;93170
5309;12;Galicia;Total;No de mercado;Resto de no mercado;2016;96430
5310;12;Galicia;Total;No de mercado;Resto de no mercado;2015;124363
5311;13;Madrid, Comunidad de;Total;De mercado;;2024;5984559
5312;13;Madrid, Comunidad de;Total;De mercado;;2023;5825444
5313;13;Madrid, Comunidad de;Total;De mercado;;2022;5129939
5314;13;Madrid, Comunidad de;Total;De mercado;;2021;3665097
5315;13;Madrid, Comunidad de;Total;De mercado;;2020;2277995
5316;13;Madrid, Comunidad de;Total;De mercado;;2019;5843767
5317;13;Madrid, Comunidad de;Total;De mercado;;2018;6023369
5318;13;Madrid, Comunidad de;Total;De mercado;;2017;5633898
5319;13;Madrid, Comunidad de;Total;De mercado;;2016;5244408
5320;13;Madrid, Comunidad de;Total;De mercado;;2015;5103890
5321;13;Madrid, Comunidad de;Total;De mercado;Hotelero;2024;4463624
5322;13;Madrid, Comunidad de;Total;De mercado;Hotelero;2023;4393673
5323;13;Madrid, Comunidad de;Total;De mercado;Hotelero;2022;4010921
5324;13;Madrid, Comunidad de;Total;De mercado;Hotelero;2021;2802982
5325;13;Madrid, Comunidad de;Total;De mercado;Hotelero;2020;1501103
5326;13;Madrid, Comunidad de;Total;De mercado;Hotelero;2019;4496511
5327;13;Madrid, Comunidad de;Total;De mercado;Hotelero;2018;4569435
5328;13;Madrid, Comunidad de;Total;De mercado;Hotelero;2017;4250925
5329;13;Madrid, Comunidad de;Total;De mercado;Hotelero;2016;4090362
5330;13;Madrid, Comunidad de;Total;De mercado;Hotelero;2015;4294751
5331;13;Madrid, Comunidad de;Total;De mercado;Vivienda en alquiler;2024;929276
5332;13;Madrid, Comunidad de;Total;De mercado;Vivienda en alquiler;2023;1000246
5333;13;Madrid, Comunidad de;Total;De mercado;Vivienda en alquiler;2022;593958
5334;13;Madrid, Comunidad de;Total;De mercado;Vivienda en alquiler;2021;513327
5335;13;Madrid, Comunidad de;Total;De mercado;Vivienda en alquiler;2020;435034
5336;13;Madrid, Comunidad de;Total;De mercado;Vivienda en alquiler;2019;898130
5337;13;Madrid, Comunidad de;Total;De mercado;Vivienda en alquiler;2018;954705
5338;13;Madrid, Comunidad de;Total;De mercado;Vivienda en alquiler;2017;779188
5339;13;Madrid, Comunidad de;Total;De mercado;Vivienda en alquiler;2016;585243
5340;13;Madrid, Comunidad de;Total;De mercado;Vivienda en alquiler;2015;373380
5341;13;Madrid, Comunidad de;Total;De mercado;Camping;2024;141650
5343;13;Madrid, Comunidad de;Total;De mercado;Camping;2022;219749
5346;13;Madrid, Comunidad de;Total;De mercado;Camping;2019;101283
5351;13;Madrid, Comunidad de;Total;De mercado;Casa rural;2024;122983
5352;13;Madrid, Comunidad de;Total;De mercado;Casa rural;2023;109403
5357;13;Madrid, Comunidad de;Total;De mercado;Casa rural;2018;107002
5358;13;Madrid, Comunidad de;Total;De mercado;Casa rural;2017;142255
5359;13;Madrid, Comunidad de;Total;De mercado;Casa rural;2016;117874
5360;13;Madrid, Comunidad de;Total;De mercado;Casa rural;2015;102886
5371;13;Madrid, Comunidad de;Total;Resto de mercado;;2024;239399
5372;13;Madrid, Comunidad de;Total;Resto de mercado;;2023;192941
5373;13;Madrid, Comunidad de;Total;Resto de mercado;;2022;162409
5374;13;Madrid, Comunidad de;Total;Resto de mercado;;2021;94350
5375;13;Madrid, Comunidad de;Total;Resto de mercado;;2020;136844
5376;13;Madrid, Comunidad de;Total;Resto de mercado;;2019;226937
5377;13;Madrid, Comunidad de;Total;Resto de mercado;;2018;265120
5378;13;Madrid, Comunidad de;Total;Resto de mercado;;2017;335793
5379;13;Madrid, Comunidad de;Total;Resto de mercado;;2016;288601
5380;13;Madrid, Comunidad de;Total;Resto de mercado;;2015;251050
5381;13;Madrid, Comunidad de;Total;No de mercado;;2024;6770530
5382;13;Madrid, Comunidad de;Total;No de mercado;;2023;6119843
5383;13;Madrid, Comunidad de;Total;No de mercado;;2022;5839715
5384;13;Madrid, Comunidad de;Total;No de mercado;;2021;5527023
5385;13;Madrid, Comunidad de;Total;No de mercado;;2020;3795420
5386;13;Madrid, Comunidad de;Total;No de mercado;;2019;7840774
5387;13;Madrid, Comunidad de;Total;No de mercado;;2018;8145078
5388;13;Madrid, Comunidad de;Total;No de mercado;;2017;7844694
5389;13;Madrid, Comunidad de;Total;No de mercado;;2016;7796638
5390;13;Madrid, Comunidad de;Total;No de mercado;;2015;8216736
5391;13;Madrid, Comunidad de;Total;No de mercado;Vivienda en propiedad;2024;1112913
5392;13;Madrid, Comunidad de;Total;No de mercado;Vivienda en propiedad;2023;858954
5393;13;Madrid, Comunidad de;Total;No de mercado;Vivienda en propiedad;2022;1025311
5394;13;Madrid, Comunidad de;Total;No de mercado;Vivienda en propiedad;2021;1091025
5395;13;Madrid, Comunidad de;Total;No de mercado;Vivienda en propiedad;2020;871957
5396;13;Madrid, Comunidad de;Total;No de mercado;Vivienda en propiedad;2019;1771190
5397;13;Madrid, Comunidad de;Total;No de mercado;Vivienda en propiedad;2018;1497737
5398;13;Madrid, Comunidad de;Total;No de mercado;Vivienda en propiedad;2017;1634828
5399;13;Madrid, Comunidad de;Total;No de mercado;Vivienda en propiedad;2016;2039376
5400;13;Madrid, Comunidad de;Total;No de mercado;Vivienda en propiedad;2015;1437304
5401;13;Madrid, Comunidad de;Total;No de mercado;Vivienda de familiares o amigos;2024;5590117
5402;13;Madrid, Comunidad de;Total;No de mercado;Vivienda de familiares o amigos;2023;5202891
5403;13;Madrid, Comunidad de;Total;No de mercado;Vivienda de familiares o amigos;2022;4675817
5404;13;Madrid, Comunidad de;Total;No de mercado;Vivienda de familiares o amigos;2021;4379632
5405;13;Madrid, Comunidad de;Total;No de mercado;Vivienda de familiares o amigos;2020;2874808
5406;13;Madrid, Comunidad de;Total;No de mercado;Vivienda de familiares o amigos;2019;5966917
5407;13;Madrid, Comunidad de;Total;No de mercado;Vivienda de familiares o amigos;2018;6548213
5408;13;Madrid, Comunidad de;Total;No de mercado;Vivienda de familiares o amigos;2017;6185996
5409;13;Madrid, Comunidad de;Total;No de mercado;Vivienda de familiares o amigos;2016;5689065
5410;13;Madrid, Comunidad de;Total;No de mercado;Vivienda de familiares o amigos;2015;6683162
5411;13;Madrid, Comunidad de;Total;No de mercado;Resto de no mercado;2024;67499
5413;13;Madrid, Comunidad de;Total;No de mercado;Resto de no mercado;2022;138588
5416;13;Madrid, Comunidad de;Total;No de mercado;Resto de no mercado;2019;102666
5417;13;Madrid, Comunidad de;Total;No de mercado;Resto de no mercado;2018;99128
5420;13;Madrid, Comunidad de;Total;No de mercado;Resto de no mercado;2015;96270
5421;14;Murcia, Región de;Total;De mercado;;2024;1316505
5422;14;Murcia, Región de;Total;De mercado;;2023;1367971
5423;14;Murcia, Región de;Total;De mercado;;2022;1145198
5424;14;Murcia, Región de;Total;De mercado;;2021;957058
5425;14;Murcia, Región de;Total;De mercado;;2020;491048
5426;14;Murcia, Región de;Total;De mercado;;2019;1318622
5427;14;Murcia, Región de;Total;De mercado;;2018;1164122
5428;14;Murcia, Región de;Total;De mercado;;2017;1329109
5429;14;Murcia, Región de;Total;De mercado;;2016;1033015
5430;14;Murcia, Región de;Total;De mercado;;2015;828801
5431;14;Murcia, Región de;Total;De mercado;Hotelero;2024;764566
5432;14;Murcia, Región de;Total;De mercado;Hotelero;2023;776504
5433;14;Murcia, Región de;Total;De mercado;Hotelero;2022;659398
5434;14;Murcia, Región de;Total;De mercado;Hotelero;2021;487947
5435;14;Murcia, Región de;Total;De mercado;Hotelero;2020;240269
5436;14;Murcia, Región de;Total;De mercado;Hotelero;2019;691188
5437;14;Murcia, Región de;Total;De mercado;Hotelero;2018;614878
5438;14;Murcia, Región de;Total;De mercado;Hotelero;2017;600088
5439;14;Murcia, Región de;Total;De mercado;Hotelero;2016;614714
5440;14;Murcia, Región de;Total;De mercado;Hotelero;2015;495263
5441;14;Murcia, Región de;Total;De mercado;Vivienda en alquiler;2024;298532
5442;14;Murcia, Región de;Total;De mercado;Vivienda en alquiler;2023;325540
5443;14;Murcia, Región de;Total;De mercado;Vivienda en alquiler;2022;332707
5444;14;Murcia, Región de;Total;De mercado;Vivienda en alquiler;2021;295390
5445;14;Murcia, Región de;Total;De mercado;Vivienda en alquiler;2020;168085
5446;14;Murcia, Región de;Total;De mercado;Vivienda en alquiler;2019;331975
5447;14;Murcia, Región de;Total;De mercado;Vivienda en alquiler;2018;319326
5448;14;Murcia, Región de;Total;De mercado;Vivienda en alquiler;2017;405442
5449;14;Murcia, Región de;Total;De mercado;Vivienda en alquiler;2016;248174
5450;14;Murcia, Región de;Total;De mercado;Vivienda en alquiler;2015;182915
5458;14;Murcia, Región de;Total;De mercado;Camping;2017;93258
5466;14;Murcia, Región de;Total;De mercado;Casa rural;2019;80803
5481;14;Murcia, Región de;Total;Resto de mercado;;2024;89616
5486;14;Murcia, Región de;Total;Resto de mercado;;2019;113815
5488;14;Murcia, Región de;Total;Resto de mercado;;2017;121634
5489;14;Murcia, Región de;Total;Resto de mercado;;2016;61259
5491;14;Murcia, Región de;Total;No de mercado;;2024;2411911
5492;14;Murcia, Región de;Total;No de mercado;;2023;2566265
5493;14;Murcia, Región de;Total;No de mercado;;2022;2339436
5494;14;Murcia, Región de;Total;No de mercado;;2021;1787653
5495;14;Murcia, Región de;Total;No de mercado;;2020;1528814
5496;14;Murcia, Región de;Total;No de mercado;;2019;2225072
5497;14;Murcia, Región de;Total;No de mercado;;2018;2932454
5498;14;Murcia, Región de;Total;No de mercado;;2017;2848367
5499;14;Murcia, Región de;Total;No de mercado;;2016;2730643
5500;14;Murcia, Región de;Total;No de mercado;;2015;2428527
5501;14;Murcia, Región de;Total;No de mercado;Vivienda en propiedad;2024;811426
5502;14;Murcia, Región de;Total;No de mercado;Vivienda en propiedad;2023;819733
5503;14;Murcia, Región de;Total;No de mercado;Vivienda en propiedad;2022;651623
5504;14;Murcia, Región de;Total;No de mercado;Vivienda en propiedad;2021;632931
5505;14;Murcia, Región de;Total;No de mercado;Vivienda en propiedad;2020;457427
5506;14;Murcia, Región de;Total;No de mercado;Vivienda en propiedad;2019;540257
5507;14;Murcia, Región de;Total;No de mercado;Vivienda en propiedad;2018;914881
5508;14;Murcia, Región de;Total;No de mercado;Vivienda en propiedad;2017;608118
5509;14;Murcia, Región de;Total;No de mercado;Vivienda en propiedad;2016;649459
5510;14;Murcia, Región de;Total;No de mercado;Vivienda en propiedad;2015;616722
5511;14;Murcia, Región de;Total;No de mercado;Vivienda de familiares o amigos;2024;1559559
5512;14;Murcia, Región de;Total;No de mercado;Vivienda de familiares o amigos;2023;1696420
5513;14;Murcia, Región de;Total;No de mercado;Vivienda de familiares o amigos;2022;1667298
5514;14;Murcia, Región de;Total;No de mercado;Vivienda de familiares o amigos;2021;1119324
5515;14;Murcia, Región de;Total;No de mercado;Vivienda de familiares o amigos;2020;1024593
5516;14;Murcia, Región de;Total;No de mercado;Vivienda de familiares o amigos;2019;1567602
5517;14;Murcia, Región de;Total;No de mercado;Vivienda de familiares o amigos;2018;1984478
5518;14;Murcia, Región de;Total;No de mercado;Vivienda de familiares o amigos;2017;2186891
5519;14;Murcia, Región de;Total;No de mercado;Vivienda de familiares o amigos;2016;2065616
5520;14;Murcia, Región de;Total;No de mercado;Vivienda de familiares o amigos;2015;1794675
5531;15;Navarra, Comunidad Foral de;Total;De mercado;;2024;973781
5532;15;Navarra, Comunidad Foral de;Total;De mercado;;2023;779718
5533;15;Navarra, Comunidad Foral de;Total;De mercado;;2022;662317
5534;15;Navarra, Comunidad Foral de;Total;De mercado;;2021;568199
5535;15;Navarra, Comunidad Foral de;Total;De mercado;;2020;463497
5536;15;Navarra, Comunidad Foral de;Total;De mercado;;2019;837684
5537;15;Navarra, Comunidad Foral de;Total;De mercado;;2018;890680
5538;15;Navarra, Comunidad Foral de;Total;De mercado;;2017;924397
5539;15;Navarra, Comunidad Foral de;Total;De mercado;;2016;735426
5540;15;Navarra, Comunidad Foral de;Total;De mercado;;2015;745332
5541;15;Navarra, Comunidad Foral de;Total;De mercado;Hotelero;2024;570701
5542;15;Navarra, Comunidad Foral de;Total;De mercado;Hotelero;2023;486524
5543;15;Navarra, Comunidad Foral de;Total;De mercado;Hotelero;2022;359636
5544;15;Navarra, Comunidad Foral de;Total;De mercado;Hotelero;2021;285315
5545;15;Navarra, Comunidad Foral de;Total;De mercado;Hotelero;2020;240780
5546;15;Navarra, Comunidad Foral de;Total;De mercado;Hotelero;2019;447767
5547;15;Navarra, Comunidad Foral de;Total;De mercado;Hotelero;2018;388607
5548;15;Navarra, Comunidad Foral de;Total;De mercado;Hotelero;2017;402225
5549;15;Navarra, Comunidad Foral de;Total;De mercado;Hotelero;2016;360349
5550;15;Navarra, Comunidad Foral de;Total;De mercado;Hotelero;2015;428939
5551;15;Navarra, Comunidad Foral de;Total;De mercado;Vivienda en alquiler;2024;138397
5552;15;Navarra, Comunidad Foral de;Total;De mercado;Vivienda en alquiler;2023;100585
5553;15;Navarra, Comunidad Foral de;Total;De mercado;Vivienda en alquiler;2022;66787
5554;15;Navarra, Comunidad Foral de;Total;De mercado;Vivienda en alquiler;2021;64772
