Destino principal;Concepto turístico;Alojamiento principal: Nivel 1;Alojamiento principal: Nivel 2;Motivo principal;Transporte principal;Forma de organización del viaje;Duración del viaje;Comunidad autónoma de residencia;Periodo;Total
13 Madrid, Comunidad de;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2016;4.090.362
13 Madrid, Comunidad de;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2015;4.294.751
13 Madrid, Comunidad de;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2024;929.276
13 Madrid, Comunidad de;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2023;1.000.246
13 Madrid, Comunidad de;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2022;593.958
13 Madrid, Comunidad de;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2021;513.327
13 Madrid, Comunidad de;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2020;435.034
13 Madrid, Comunidad de;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2019;898.130
13 Madrid, Comunidad de;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2018;954.705
13 Madrid, Comunidad de;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2017;779.188
13 Madrid, Comunidad de;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2016;585.243
13 Madrid, Comunidad de;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2015;373.380
13 Madrid, Comunidad de;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2024;141.650
13 Madrid, Comunidad de;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2023;""
13 Madrid, Comunidad de;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2022;219.749
13 Madrid, Comunidad de;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2021;""
13 Madrid, Comunidad de;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2020;""
13 Madrid, Comunidad de;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2019;101.283
13 Madrid, Comunidad de;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2018;""
13 Madrid, Comunidad de;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2017;""
13 Madrid, Comunidad de;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2016;""
13 Madrid, Comunidad de;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2015;""
13 Madrid, Comunidad de;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2024;122.983
13 Madrid, Comunidad de;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2023;109.403
13 Madrid, Comunidad de;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2022;""
13 Madrid, Comunidad de;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2021;""
13 Madrid, Comunidad de;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2020;""
13 Madrid, Comunidad de;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2019;""
13 Madrid, Comunidad de;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2018;107.002
13 Madrid, Comunidad de;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2017;142.255
13 Madrid, Comunidad de;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2016;117.874
13 Madrid, Comunidad de;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2015;102.886
13 Madrid, Comunidad de;Viajes;Albergue;;Total;Total;Total;Total;Total;2024;""
13 Madrid, Comunidad de;Viajes;Albergue;;Total;Total;Total;Total;Total;2023;""
13 Madrid, Comunidad de;Viajes;Albergue;;Total;Total;Total;Total;Total;2022;""
13 Madrid, Comunidad de;Viajes;Albergue;;Total;Total;Total;Total;Total;2021;""
13 Madrid, Comunidad de;Viajes;Albergue;;Total;Total;Total;Total;Total;2020;""
13 Madrid, Comunidad de;Viajes;Albergue;;Total;Total;Total;Total;Total;2019;""
13 Madrid, Comunidad de;Viajes;Albergue;;Total;Total;Total;Total;Total;2018;""
13 Madrid, Comunidad de;Viajes;Albergue;;Total;Total;Total;Total;Total;2017;""
13 Madrid, Comunidad de;Viajes;Albergue;;Total;Total;Total;Total;Total;2016;""
13 Madrid, Comunidad de;Viajes;Albergue;;Total;Total;Total;Total;Total;2015;""
13 Madrid, Comunidad de;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2024;239.399
13 Madrid, Comunidad de;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2023;192.941
13 Madrid, Comunidad de;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2022;162.409
13 Madrid, Comunidad de;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2021;94.350
13 Madrid, Comunidad de;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2020;136.844
13 Madrid, Comunidad de;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2019;226.937
13 Madrid, Comunidad de;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2018;265.120
13 Madrid, Comunidad de;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2017;335.793
13 Madrid, Comunidad de;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2016;288.601
13 Madrid, Comunidad de;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2015;251.050
13 Madrid, Comunidad de;Viajes;No de mercado;;Total;Total;Total;Total;Total;2024;6.770.530
13 Madrid, Comunidad de;Viajes;No de mercado;;Total;Total;Total;Total;Total;2023;6.119.843
13 Madrid, Comunidad de;Viajes;No de mercado;;Total;Total;Total;Total;Total;2022;5.839.715
13 Madrid, Comunidad de;Viajes;No de mercado;;Total;Total;Total;Total;Total;2021;5.527.023
13 Madrid, Comunidad de;Viajes;No de mercado;;Total;Total;Total;Total;Total;2020;3.795.420
13 Madrid, Comunidad de;Viajes;No de mercado;;Total;Total;Total;Total;Total;2019;7.840.774
13 Madrid, Comunidad de;Viajes;No de mercado;;Total;Total;Total;Total;Total;2018;8.145.078
13 Madrid, Comunidad de;Viajes;No de mercado;;Total;Total;Total;Total;Total;2017;7.844.694
13 Madrid, Comunidad de;Viajes;No de mercado;;Total;Total;Total;Total;Total;2016;7.796.638
13 Madrid, Comunidad de;Viajes;No de mercado;;Total;Total;Total;Total;Total;2015;8.216.736
13 Madrid, Comunidad de;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2024;1.112.913
13 Madrid, Comunidad de;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2023;858.954
13 Madrid, Comunidad de;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2022;1.025.311
13 Madrid, Comunidad de;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2021;1.091.025
13 Madrid, Comunidad de;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2020;871.957
13 Madrid, Comunidad de;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2019;1.771.190
13 Madrid, Comunidad de;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2018;1.497.737
13 Madrid, Comunidad de;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2017;1.634.828
13 Madrid, Comunidad de;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2016;2.039.376
13 Madrid, Comunidad de;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2015;1.437.304
13 Madrid, Comunidad de;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2024;5.590.117
13 Madrid, Comunidad de;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2023;5.202.891
13 Madrid, Comunidad de;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2022;4.675.817
13 Madrid, Comunidad de;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2021;4.379.632
13 Madrid, Comunidad de;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2020;2.874.808
13 Madrid, Comunidad de;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2019;5.966.917
13 Madrid, Comunidad de;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2018;6.548.213
13 Madrid, Comunidad de;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2017;6.185.996
13 Madrid, Comunidad de;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2016;5.689.065
13 Madrid, Comunidad de;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2015;6.683.162
13 Madrid, Comunidad de;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2024;67.499
13 Madrid, Comunidad de;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2023;""
13 Madrid, Comunidad de;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2022;138.588
13 Madrid, Comunidad de;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2021;""
13 Madrid, Comunidad de;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2020;""
13 Madrid, Comunidad de;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2019;102.666
13 Madrid, Comunidad de;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2018;99.128
13 Madrid, Comunidad de;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2017;""
13 Madrid, Comunidad de;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2016;""
13 Madrid, Comunidad de;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2015;96.270
14 Murcia, Región de;Viajes;De mercado;;Total;Total;Total;Total;Total;2024;1.316.505
14 Murcia, Región de;Viajes;De mercado;;Total;Total;Total;Total;Total;2023;1.367.971
14 Murcia, Región de;Viajes;De mercado;;Total;Total;Total;Total;Total;2022;1.145.198
14 Murcia, Región de;Viajes;De mercado;;Total;Total;Total;Total;Total;2021;957.058
14 Murcia, Región de;Viajes;De mercado;;Total;Total;Total;Total;Total;2020;491.048
14 Murcia, Región de;Viajes;De mercado;;Total;Total;Total;Total;Total;2019;1.318.622
14 Murcia, Región de;Viajes;De mercado;;Total;Total;Total;Total;Total;2018;1.164.122
14 Murcia, Región de;Viajes;De mercado;;Total;Total;Total;Total;Total;2017;1.329.109
14 Murcia, Región de;Viajes;De mercado;;Total;Total;Total;Total;Total;2016;1.033.015
14 Murcia, Región de;Viajes;De mercado;;Total;Total;Total;Total;Total;2015;828.801
14 Murcia, Región de;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2024;764.566
14 Murcia, Región de;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2023;776.504
14 Murcia, Región de;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2022;659.398
14 Murcia, Región de;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2021;487.947
14 Murcia, Región de;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2020;240.269
14 Murcia, Región de;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2019;691.188
14 Murcia, Región de;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2018;614.878
14 Murcia, Región de;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2017;600.088
14 Murcia, Región de;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2016;614.714
14 Murcia, Región de;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2015;495.263
14 Murcia, Región de;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2024;298.532
14 Murcia, Región de;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2023;325.540
14 Murcia, Región de;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2022;332.707
14 Murcia, Región de;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2021;295.390
14 Murcia, Región de;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2020;168.085
14 Murcia, Región de;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2019;331.975
14 Murcia, Región de;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2018;319.326
14 Murcia, Región de;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2017;405.442
14 Murcia, Región de;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2016;248.174
14 Murcia, Región de;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2015;182.915
14 Murcia, Región de;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2024;""
14 Murcia, Región de;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2023;""
14 Murcia, Región de;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2022;""
14 Murcia, Región de;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2021;""
14 Murcia, Región de;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2020;""
14 Murcia, Región de;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2019;""
14 Murcia, Región de;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2018;""
14 Murcia, Región de;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2017;93.258
14 Murcia, Región de;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2016;""
14 Murcia, Región de;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2015;""
14 Murcia, Región de;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2024;""
14 Murcia, Región de;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2023;""
14 Murcia, Región de;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2022;""
14 Murcia, Región de;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2021;""
14 Murcia, Región de;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2020;""
14 Murcia, Región de;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2019;80.803
14 Murcia, Región de;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2018;""
14 Murcia, Región de;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2017;""
14 Murcia, Región de;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2016;""
14 Murcia, Región de;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2015;""
14 Murcia, Región de;Viajes;Albergue;;Total;Total;Total;Total;Total;2024;""
14 Murcia, Región de;Viajes;Albergue;;Total;Total;Total;Total;Total;2023;""
14 Murcia, Región de;Viajes;Albergue;;Total;Total;Total;Total;Total;2022;""
14 Murcia, Región de;Viajes;Albergue;;Total;Total;Total;Total;Total;2021;""
14 Murcia, Región de;Viajes;Albergue;;Total;Total;Total;Total;Total;2020;""
14 Murcia, Región de;Viajes;Albergue;;Total;Total;Total;Total;Total;2019;""
14 Murcia, Región de;Viajes;Albergue;;Total;Total;Total;Total;Total;2018;""
14 Murcia, Región de;Viajes;Albergue;;Total;Total;Total;Total;Total;2017;""
14 Murcia, Región de;Viajes;Albergue;;Total;Total;Total;Total;Total;2016;""
14 Murcia, Región de;Viajes;Albergue;;Total;Total;Total;Total;Total;2015;""
14 Murcia, Región de;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2024;89.616
14 Murcia, Región de;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2023;""
14 Murcia, Región de;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2022;""
14 Murcia, Región de;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2021;""
14 Murcia, Región de;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2020;""
14 Murcia, Región de;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2019;113.815
14 Murcia, Región de;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2018;""
14 Murcia, Región de;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2017;121.634
14 Murcia, Región de;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2016;61.259
14 Murcia, Región de;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2015;""
14 Murcia, Región de;Viajes;No de mercado;;Total;Total;Total;Total;Total;2024;2.411.911
14 Murcia, Región de;Viajes;No de mercado;;Total;Total;Total;Total;Total;2023;2.566.265
14 Murcia, Región de;Viajes;No de mercado;;Total;Total;Total;Total;Total;2022;2.339.436
14 Murcia, Región de;Viajes;No de mercado;;Total;Total;Total;Total;Total;2021;1.787.653
14 Murcia, Región de;Viajes;No de mercado;;Total;Total;Total;Total;Total;2020;1.528.814
14 Murcia, Región de;Viajes;No de mercado;;Total;Total;Total;Total;Total;2019;2.225.072
14 Murcia, Región de;Viajes;No de mercado;;Total;Total;Total;Total;Total;2018;2.932.454
14 Murcia, Región de;Viajes;No de mercado;;Total;Total;Total;Total;Total;2017;2.848.367
14 Murcia, Región de;Viajes;No de mercado;;Total;Total;Total;Total;Total;2016;2.730.643
14 Murcia, Región de;Viajes;No de mercado;;Total;Total;Total;Total;Total;2015;2.428.527
14 Murcia, Región de;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2024;811.426
14 Murcia, Región de;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2023;819.733
14 Murcia, Región de;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2022;651.623
14 Murcia, Región de;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2021;632.931
14 Murcia, Región de;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2020;457.427
14 Murcia, Región de;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2019;540.257
14 Murcia, Región de;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2018;914.881
14 Murcia, Región de;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2017;608.118
14 Murcia, Región de;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2016;649.459
14 Murcia, Región de;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2015;616.722
14 Murcia, Región de;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2024;1.559.559
14 Murcia, Región de;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2023;1.696.420
14 Murcia, Región de;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2022;1.667.298
14 Murcia, Región de;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2021;1.119.324
14 Murcia, Región de;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2020;1.024.593
14 Murcia, Región de;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2019;1.567.602
14 Murcia, Región de;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2018;1.984.478
14 Murcia, Región de;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2017;2.186.891
14 Murcia, Región de;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2016;2.065.616
14 Murcia, Región de;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2015;1.794.675
14 Murcia, Región de;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2024;""
14 Murcia, Región de;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2023;""
14 Murcia, Región de;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2022;""
14 Murcia, Región de;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2021;""
14 Murcia, Región de;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2020;""
14 Murcia, Región de;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2019;""
