Destino;Concepto turístico;Tipo de dato;Periodo;Total
12 Galicia;Viajes;Valor absoluto;2022T4;1.997.921
12 Galicia;Viajes;Valor absoluto;2022T3;3.668.007
12 Galicia;Viajes;Valor absoluto;2022T2;2.220.080
12 Galicia;Viajes;Valor absoluto;2022T1;1.564.074
12 Galicia;Viajes;Valor absoluto;2021T4;2.136.914
12 Galicia;Viajes;Valor absoluto;2021T3;3.520.573
12 Galicia;Viajes;Valor absoluto;2021T2;1.771.077
12 Galicia;Viajes;Valor absoluto;2021T1;894.666
12 Galicia;Viajes;Valor absoluto;2020T4;799.762
12 Galicia;Viajes;Valor absoluto;2020T3;2.707.298
12 Galicia;Viajes;Valor absoluto;2020T2;419.296
12 Galicia;Viajes;Valor absoluto;2020T1;1.431.504
12 Galicia;Viajes;Valor absoluto;2019T4;2.246.550
12 Galicia;Viajes;Valor absoluto;2019T3;3.424.200
12 Galicia;Viajes;Valor absoluto;2019T2;2.320.517
12 Galicia;Viajes;Valor absoluto;2019T1;2.009.769
12 Galicia;Viajes;Valor absoluto;2018T4;2.034.829
12 Galicia;Viajes;Valor absoluto;2018T3;3.583.547
12 Galicia;Viajes;Valor absoluto;2018T2;2.326.603
12 Galicia;Viajes;Valor absoluto;2018T1;2.118.794
12 Galicia;Viajes;Valor absoluto;2017T4;2.045.103
12 Galicia;Viajes;Valor absoluto;2017T3;3.505.412
12 Galicia;Viajes;Valor absoluto;2017T2;2.505.457
12 Galicia;Viajes;Valor absoluto;2017T1;2.231.611
12 Galicia;Viajes;Valor absoluto;2016T4;2.012.534
12 Galicia;Viajes;Valor absoluto;2016T3;3.494.601
12 Galicia;Viajes;Valor absoluto;2016T2;2.057.845
12 Galicia;Viajes;Valor absoluto;2016T1;2.150.155
12 Galicia;Viajes;Valor absoluto;2015T4;2.138.048
12 Galicia;Viajes;Valor absoluto;2015T3;3.485.924
12 Galicia;Viajes;Valor absoluto;2015T2;2.310.273
12 Galicia;Viajes;Valor absoluto;2015T1;1.937.366
12 Galicia;Duración media de los viajes;Valor absoluto;2025T3;6,49
12 Galicia;Duración media de los viajes;Valor absoluto;2025T2;3,21
12 Galicia;Duración media de los viajes;Valor absoluto;2025T1;3,29
12 Galicia;Duración media de los viajes;Valor absoluto;2024T4;3,17
12 Galicia;Duración media de los viajes;Valor absoluto;2024T3;7,18
12 Galicia;Duración media de los viajes;Valor absoluto;2024T2;3,23
12 Galicia;Duración media de los viajes;Valor absoluto;2024T1;3,59
12 Galicia;Duración media de los viajes;Valor absoluto;2023T4;3,28
12 Galicia;Duración media de los viajes;Valor absoluto;2023T3;6,53
12 Galicia;Duración media de los viajes;Valor absoluto;2023T2;3,01
12 Galicia;Duración media de los viajes;Valor absoluto;2023T1;3,1
12 Galicia;Duración media de los viajes;Valor absoluto;2022T4;3,53
12 Galicia;Duración media de los viajes;Valor absoluto;2022T3;6,02
12 Galicia;Duración media de los viajes;Valor absoluto;2022T2;3,26
12 Galicia;Duración media de los viajes;Valor absoluto;2022T1;3,29
12 Galicia;Duración media de los viajes;Valor absoluto;2021T4;3,26
12 Galicia;Duración media de los viajes;Valor absoluto;2021T3;5,85
12 Galicia;Duración media de los viajes;Valor absoluto;2021T2;2,7
12 Galicia;Duración media de los viajes;Valor absoluto;2021T1;3,13
12 Galicia;Duración media de los viajes;Valor absoluto;2020T4;5,41
12 Galicia;Duración media de los viajes;Valor absoluto;2020T3;7,17
12 Galicia;Duración media de los viajes;Valor absoluto;2020T2;8,31
12 Galicia;Duración media de los viajes;Valor absoluto;2020T1;3,1
12 Galicia;Duración media de los viajes;Valor absoluto;2019T4;3,01
12 Galicia;Duración media de los viajes;Valor absoluto;2019T3;6,21
12 Galicia;Duración media de los viajes;Valor absoluto;2019T2;3,11
12 Galicia;Duración media de los viajes;Valor absoluto;2019T1;2,59
12 Galicia;Duración media de los viajes;Valor absoluto;2018T4;2,79
12 Galicia;Duración media de los viajes;Valor absoluto;2018T3;5,73
12 Galicia;Duración media de los viajes;Valor absoluto;2018T2;2,83
12 Galicia;Duración media de los viajes;Valor absoluto;2018T1;2,38
12 Galicia;Duración media de los viajes;Valor absoluto;2017T4;3,01
12 Galicia;Duración media de los viajes;Valor absoluto;2017T3;6,6
12 Galicia;Duración media de los viajes;Valor absoluto;2017T2;2,8
12 Galicia;Duración media de los viajes;Valor absoluto;2017T1;2,37
12 Galicia;Duración media de los viajes;Valor absoluto;2016T4;2,93
12 Galicia;Duración media de los viajes;Valor absoluto;2016T3;6,15
12 Galicia;Duración media de los viajes;Valor absoluto;2016T2;2,76
12 Galicia;Duración media de los viajes;Valor absoluto;2016T1;3,11
12 Galicia;Duración media de los viajes;Valor absoluto;2015T4;2,79
12 Galicia;Duración media de los viajes;Valor absoluto;2015T3;6,16
12 Galicia;Duración media de los viajes;Valor absoluto;2015T2;2,8
12 Galicia;Duración media de los viajes;Valor absoluto;2015T1;2,73
12 Galicia;Pernoctaciones;Valor absoluto;2025T3;21.271.389
12 Galicia;Pernoctaciones;Valor absoluto;2025T2;6.730.915
12 Galicia;Pernoctaciones;Valor absoluto;2025T1;4.900.706
12 Galicia;Pernoctaciones;Valor absoluto;2024T4;6.595.560
12 Galicia;Pernoctaciones;Valor absoluto;2024T3;26.769.161
12 Galicia;Pernoctaciones;Valor absoluto;2024T2;7.138.003
12 Galicia;Pernoctaciones;Valor absoluto;2024T1;7.493.888
12 Galicia;Pernoctaciones;Valor absoluto;2023T4;6.669.064
12 Galicia;Pernoctaciones;Valor absoluto;2023T3;24.682.650
12 Galicia;Pernoctaciones;Valor absoluto;2023T2;7.503.389
12 Galicia;Pernoctaciones;Valor absoluto;2023T1;4.724.851
12 Galicia;Pernoctaciones;Valor absoluto;2022T4;7.054.532
12 Galicia;Pernoctaciones;Valor absoluto;2022T3;22.082.435
12 Galicia;Pernoctaciones;Valor absoluto;2022T2;7.245.799
12 Galicia;Pernoctaciones;Valor absoluto;2022T1;5.148.140
12 Galicia;Pernoctaciones;Valor absoluto;2021T4;6.969.452
12 Galicia;Pernoctaciones;Valor absoluto;2021T3;20.588.889
12 Galicia;Pernoctaciones;Valor absoluto;2021T2;4.773.223
12 Galicia;Pernoctaciones;Valor absoluto;2021T1;2.797.740
12 Galicia;Pernoctaciones;Valor absoluto;2020T4;4.325.266
12 Galicia;Pernoctaciones;Valor absoluto;2020T3;19.411.573
12 Galicia;Pernoctaciones;Valor absoluto;2020T2;3.482.789
12 Galicia;Pernoctaciones;Valor absoluto;2020T1;4.444.456
12 Galicia;Pernoctaciones;Valor absoluto;2019T4;6.766.703
12 Galicia;Pernoctaciones;Valor absoluto;2019T3;21.272.133
12 Galicia;Pernoctaciones;Valor absoluto;2019T2;7.217.809
12 Galicia;Pernoctaciones;Valor absoluto;2019T1;5.211.740
12 Galicia;Pernoctaciones;Valor absoluto;2018T4;5.671.058
12 Galicia;Pernoctaciones;Valor absoluto;2018T3;20.549.311
12 Galicia;Pernoctaciones;Valor absoluto;2018T2;6.578.134
12 Galicia;Pernoctaciones;Valor absoluto;2018T1;5.041.484
12 Galicia;Pernoctaciones;Valor absoluto;2017T4;6.153.870
12 Galicia;Pernoctaciones;Valor absoluto;2017T3;23.133.593
12 Galicia;Pernoctaciones;Valor absoluto;2017T2;7.016.391
12 Galicia;Pernoctaciones;Valor absoluto;2017T1;5.296.078
12 Galicia;Pernoctaciones;Valor absoluto;2016T4;5.902.765
12 Galicia;Pernoctaciones;Valor absoluto;2016T3;21.504.233
12 Galicia;Pernoctaciones;Valor absoluto;2016T2;5.685.329
12 Galicia;Pernoctaciones;Valor absoluto;2016T1;6.686.329
12 Galicia;Pernoctaciones;Valor absoluto;2015T4;5.971.036
12 Galicia;Pernoctaciones;Valor absoluto;2015T3;21.485.078
12 Galicia;Pernoctaciones;Valor absoluto;2015T2;6.461.482
12 Galicia;Pernoctaciones;Valor absoluto;2015T1;5.295.011
12 Galicia;Gasto total;Valor absoluto;2025T3;1.254.814,14
12 Galicia;Gasto total;Valor absoluto;2025T2;528.075,69
12 Galicia;Gasto total;Valor absoluto;2025T1;308.880,57
12 Galicia;Gasto total;Valor absoluto;2024T4;475.043,74
12 Galicia;Gasto total;Valor absoluto;2024T3;1.369.322,67
12 Galicia;Gasto total;Valor absoluto;2024T2;529.924,32
12 Galicia;Gasto total;Valor absoluto;2024T1;405.359,88
12 Galicia;Gasto total;Valor absoluto;2023T4;459.130,60
12 Galicia;Gasto total;Valor absoluto;2023T3;1.320.653,74
12 Galicia;Gasto total;Valor absoluto;2023T2;487.315,63
12 Galicia;Gasto total;Valor absoluto;2023T1;278.617,70
12 Galicia;Gasto total;Valor absoluto;2022T4;449.047,78
12 Galicia;Gasto total;Valor absoluto;2022T3;1.151.954,67
12 Galicia;Gasto total;Valor absoluto;2022T2;472.424,00
12 Galicia;Gasto total;Valor absoluto;2022T1;264.540,47
12 Galicia;Gasto total;Valor absoluto;2021T4;378.855,26
12 Galicia;Gasto total;Valor absoluto;2021T3;976.793,26
12 Galicia;Gasto total;Valor absoluto;2021T2;252.633,06
12 Galicia;Gasto total;Valor absoluto;2021T1;106.443,00
12 Galicia;Gasto total;Valor absoluto;2020T4;130.168,18
12 Galicia;Gasto total;Valor absoluto;2020T3;692.169,10
12 Galicia;Gasto total;Valor absoluto;2020T2;64.861,54
12 Galicia;Gasto total;Valor absoluto;2020T1;204.387,49
12 Galicia;Gasto total;Valor absoluto;2019T4;319.942,14
12 Galicia;Gasto total;Valor absoluto;2019T3;892.032,49
12 Galicia;Gasto total;Valor absoluto;2019T2;385.141,96
12 Galicia;Gasto total;Valor absoluto;2019T1;257.840,36
12 Galicia;Gasto total;Valor absoluto;2018T4;301.110,21
12 Galicia;Gasto total;Valor absoluto;2018T3;840.743,12
12 Galicia;Gasto total;Valor absoluto;2018T2;380.722,90
12 Galicia;Gasto total;Valor absoluto;2018T1;251.735,03
12 Galicia;Gasto total;Valor absoluto;2017T4;306.577,61
12 Galicia;Gasto total;Valor absoluto;2017T3;877.881,43
12 Galicia;Gasto total;Valor absoluto;2017T2;400.086,31
12 Galicia;Gasto total;Valor absoluto;2017T1;247.188,64
12 Galicia;Gasto total;Valor absoluto;2016T4;275.170,74
12 Galicia;Gasto total;Valor absoluto;2016T3;779.030,50
12 Galicia;Gasto total;Valor absoluto;2016T2;308.444,83
12 Galicia;Gasto total;Valor absoluto;2016T1;284.950,21
12 Galicia;Gasto total;Valor absoluto;2015T4;286.528,49
12 Galicia;Gasto total;Valor absoluto;2015T3;793.259,74
12 Galicia;Gasto total;Valor absoluto;2015T2;288.691,88
12 Galicia;Gasto total;Valor absoluto;2015T1;198.777,92
12 Galicia;Gasto medio por persona;Valor absoluto;2025T3;383,09
12 Galicia;Gasto medio por persona;Valor absoluto;2025T2;251,5
12 Galicia;Gasto medio por persona;Valor absoluto;2025T1;207,32
12 Galicia;Gasto medio por persona;Valor absoluto;2024T4;228,09
12 Galicia;Gasto medio por persona;Valor absoluto;2024T3;367,3
12 Galicia;Gasto medio por persona;Valor absoluto;2024T2;239,5
12 Galicia;Gasto medio por persona;Valor absoluto;2024T1;194,37
12 Galicia;Gasto medio por persona;Valor absoluto;2023T4;225,78
12 Galicia;Gasto medio por persona;Valor absoluto;2023T3;349,44
12 Galicia;Gasto medio por persona;Valor absoluto;2023T2;195,37
12 Galicia;Gasto medio por persona;Valor absoluto;2023T1;182,65
12 Galicia;Gasto medio por persona;Valor absoluto;2022T4;224,76
12 Galicia;Gasto medio por persona;Valor absoluto;2022T3;314,05
12 Galicia;Gasto medio por persona;Valor absoluto;2022T2;212,8
12 Galicia;Gasto medio por persona;Valor absoluto;2022T1;169,14
12 Galicia;Gasto medio por persona;Valor absoluto;2021T4;177,29
12 Galicia;Gasto medio por persona;Valor absoluto;2021T3;277,45
12 Galicia;Gasto medio por persona;Valor absoluto;2021T2;142,64
12 Galicia;Gasto medio por persona;Valor absoluto;2021T1;118,98
12 Galicia;Gasto medio por persona;Valor absoluto;2020T4;162,76
12 Galicia;Gasto medio por persona;Valor absoluto;2020T3;255,67
12 Galicia;Gasto medio por persona;Valor absoluto;2020T2;154,69
12 Galicia;Gasto medio por persona;Valor absoluto;2020T1;142,78
12 Galicia;Gasto medio por persona;Valor absoluto;2019T4;142,41
12 Galicia;Gasto medio por persona;Valor absoluto;2019T3;260,51
12 Galicia;Gasto medio por persona;Valor absoluto;2019T2;165,97
12 Galicia;Gasto medio por persona;Valor absoluto;2019T1;128,29
12 Galicia;Gasto medio por persona;Valor absoluto;2018T4;147,98
12 Galicia;Gasto medio por persona;Valor absoluto;2018T3;234,61
12 Galicia;Gasto medio por persona;Valor absoluto;2018T2;163,64
12 Galicia;Gasto medio por persona;Valor absoluto;2018T1;118,81
12 Galicia;Gasto medio por persona;Valor absoluto;2017T4;149,91
12 Galicia;Gasto medio por persona;Valor absoluto;2017T3;250,44
12 Galicia;Gasto medio por persona;Valor absoluto;2017T2;159,69
12 Galicia;Gasto medio por persona;Valor absoluto;2017T1;110,77
12 Galicia;Gasto medio por persona;Valor absoluto;2016T4;136,73
12 Galicia;Gasto medio por persona;Valor absoluto;2016T3;222,92
12 Galicia;Gasto medio por persona;Valor absoluto;2016T2;149,89
12 Galicia;Gasto medio por persona;Valor absoluto;2016T1;132,53
12 Galicia;Gasto medio por persona;Valor absoluto;2015T4;134,01
12 Galicia;Gasto medio por persona;Valor absoluto;2015T3;227,56
12 Galicia;Gasto medio por persona;Valor absoluto;2015T2;124,96
12 Galicia;Gasto medio por persona;Valor absoluto;2015T1;102,6
13 Madrid, Comunidad de;Viajes;Valor absoluto;2025T3;2.557.112
13 Madrid, Comunidad de;Viajes;Valor absoluto;2025T2;3.188.038
13 Madrid, Comunidad de;Viajes;Valor absoluto;2025T1;3.302.762
13 Madrid, Comunidad de;Viajes;Valor absoluto;2024T4;3.796.959
13 Madrid, Comunidad de;Viajes;Valor absoluto;2024T3;2.645.624
13 Madrid, Comunidad de;Viajes;Valor absoluto;2024T2;3.145.025
13 Madrid, Comunidad de;Viajes;Valor absoluto;2024T1;3.167.482
13 Madrid, Comunidad de;Viajes;Valor absoluto;2023T4;3.599.043
13 Madrid, Comunidad de;Viajes;Valor absoluto;2023T3;2.392.218
13 Madrid, Comunidad de;Viajes;Valor absoluto;2023T2;3.168.536
13 Madrid, Comunidad de;Viajes;Valor absoluto;2023T1;2.785.491
13 Madrid, Comunidad de;Viajes;Valor absoluto;2022T4;3.107.385
13 Madrid, Comunidad de;Viajes;Valor absoluto;2022T3;2.115.915
13 Madrid, Comunidad de;Viajes;Valor absoluto;2022T2;2.843.612
13 Madrid, Comunidad de;Viajes;Valor absoluto;2022T1;2.902.742
13 Madrid, Comunidad de;Viajes;Valor absoluto;2021T4;3.262.985
13 Madrid, Comunidad de;Viajes;Valor absoluto;2021T3;2.384.936
13 Madrid, Comunidad de;Viajes;Valor absoluto;2021T2;2.106.451
13 Madrid, Comunidad de;Viajes;Valor absoluto;2021T1;1.437.748
13 Madrid, Comunidad de;Viajes;Valor absoluto;2020T4;1.343.862
13 Madrid, Comunidad de;Viajes;Valor absoluto;2020T3;1.509.266
13 Madrid, Comunidad de;Viajes;Valor absoluto;2020T2;482.557
13 Madrid, Comunidad de;Viajes;Valor absoluto;2020T1;2.737.730
13 Madrid, Comunidad de;Viajes;Valor absoluto;2019T4;3.908.753
13 Madrid, Comunidad de;Viajes;Valor absoluto;2019T3;2.601.575
13 Madrid, Comunidad de;Viajes;Valor absoluto;2019T2;3.597.432
13 Madrid, Comunidad de;Viajes;Valor absoluto;2019T1;3.576.781
13 Madrid, Comunidad de;Viajes;Valor absoluto;2018T4;3.937.973
13 Madrid, Comunidad de;Viajes;Valor absoluto;2018T3;3.086.564
13 Madrid, Comunidad de;Viajes;Valor absoluto;2018T2;3.699.756
13 Madrid, Comunidad de;Viajes;Valor absoluto;2018T1;3.444.153
13 Madrid, Comunidad de;Viajes;Valor absoluto;2017T4;3.618.542
13 Madrid, Comunidad de;Viajes;Valor absoluto;2017T3;3.123.622
13 Madrid, Comunidad de;Viajes;Valor absoluto;2017T2;3.408.712
13 Madrid, Comunidad de;Viajes;Valor absoluto;2017T1;3.327.716
13 Madrid, Comunidad de;Viajes;Valor absoluto;2016T4;3.379.739
13 Madrid, Comunidad de;Viajes;Valor absoluto;2016T3;3.197.870
13 Madrid, Comunidad de;Viajes;Valor absoluto;2016T2;3.419.905
13 Madrid, Comunidad de;Viajes;Valor absoluto;2016T1;3.043.532
13 Madrid, Comunidad de;Viajes;Valor absoluto;2015T4;3.073.897
13 Madrid, Comunidad de;Viajes;Valor absoluto;2015T3;2.667.148
13 Madrid, Comunidad de;Viajes;Valor absoluto;2015T2;4.270.754
13 Madrid, Comunidad de;Viajes;Valor absoluto;2015T1;3.308.827
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2025T3;3,66
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2025T2;2,61
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2025T1;2,73
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2024T4;2,37
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2024T3;3,42
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2024T2;2,81
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2024T1;2,77
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2023T4;2,91
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2023T3;3,75
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2023T2;2,73
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2023T1;2,74
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2022T4;2,64
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2022T3;4,8
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2022T2;2,7
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2022T1;2,71
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2021T4;2,75
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2021T3;4,52
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2021T2;2,97
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2021T1;3,32
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2020T4;3,04
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2020T3;5,31
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2020T2;7,94
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2020T1;2,83
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2019T4;2,71
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2019T3;4,11
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2019T2;2,46
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2019T1;2,6
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2018T4;2,65
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2018T3;3,63
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2018T2;2,49
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2018T1;2,78
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2017T4;2,62
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2017T3;3,44
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2017T2;2,58
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2017T1;2,75
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2016T4;2,68
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2016T3;3,88
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2016T2;2,68
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2016T1;2,92
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2015T4;2,79
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2015T3;4,32
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2015T2;2,44
13 Madrid, Comunidad de;Duración media de los viajes;Valor absoluto;2015T1;2,57
13 Madrid, Comunidad de;Pernoctaciones;Valor absoluto;2025T3;9.356.330
13 Madrid, Comunidad de;Pernoctaciones;Valor absoluto;2025T2;8.319.160
13 Madrid, Comunidad de;Pernoctaciones;Valor absoluto;2025T1;9.001.534
13 Madrid, Comunidad de;Pernoctaciones;Valor absoluto;2024T4;9.000.067
13 Madrid, Comunidad de;Pernoctaciones;Valor absoluto;2024T3;9.056.981
13 Madrid, Comunidad de;Pernoctaciones;Valor absoluto;2024T2;8.837.058
13 Madrid, Comunidad de;Pernoctaciones;Valor absoluto;2024T1;8.768.794
13 Madrid, Comunidad de;Pernoctaciones;Valor absoluto;2023T4;10.465.257
13 Madrid, Comunidad de;Pernoctaciones;Valor absoluto;2023T3;8.972.137
13 Madrid, Comunidad de;Pernoctaciones;Valor absoluto;2023T2;8.664.476
13 Madrid, Comunidad de;Pernoctaciones;Valor absoluto;2023T1;7.639.283
13 Madrid, Comunidad de;Pernoctaciones;Valor absoluto;2022T4;8.194.540
