Destino principal;Concepto turístico;Alojamiento principal: Nivel 1;Alojamiento principal: Nivel 2;Motivo principal;Transporte principal;Forma de organización del viaje;Duración del viaje;Comunidad autónoma de residencia;Periodo;Total
07 Castilla y León;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2018;442.925
07 Castilla y León;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2017;373.283
07 Castilla y León;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2016;500.505
07 Castilla y León;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2015;247.681
07 Castilla y León;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2024;13.992.723
07 Castilla y León;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2023;14.991.586
07 Castilla y León;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2022;14.357.423
07 Castilla y León;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2021;11.694.565
07 Castilla y León;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2020;8.899.680
07 Castilla y León;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2019;16.411.584
07 Castilla y León;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2018;16.495.373
07 Castilla y León;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2017;16.349.458
07 Castilla y León;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2016;16.107.166
07 Castilla y León;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2015;15.243.790
07 Castilla y León;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2024;6.282.318
07 Castilla y León;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2023;7.319.155
07 Castilla y León;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2022;6.430.924
07 Castilla y León;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2021;5.624.880
07 Castilla y León;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2020;4.101.708
07 Castilla y León;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2019;8.153.907
07 Castilla y León;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2018;7.695.396
07 Castilla y León;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2017;7.590.442
07 Castilla y León;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2016;6.619.958
07 Castilla y León;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2015;5.586.338
07 Castilla y León;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2024;""
07 Castilla y León;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2023;""
07 Castilla y León;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2022;""
07 Castilla y León;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2021;""
07 Castilla y León;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2020;""
07 Castilla y León;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2019;""
07 Castilla y León;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2018;""
07 Castilla y León;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2017;""
07 Castilla y León;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2016;""
07 Castilla y León;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2015;""
07 Castilla y León;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2024;1.134.229
07 Castilla y León;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2023;1.527.144
07 Castilla y León;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2022;1.345.112
07 Castilla y León;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2021;1.486.594
07 Castilla y León;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2020;1.031.278
07 Castilla y León;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2019;1.476.854
07 Castilla y León;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2018;857.799
07 Castilla y León;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2017;737.893
07 Castilla y León;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2016;1.033.678
07 Castilla y León;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2015;1.287.087
07 Castilla y León;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2024;1.104.314
07 Castilla y León;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2023;1.149.675
07 Castilla y León;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2022;1.187.378
07 Castilla y León;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2021;729.674
07 Castilla y León;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2020;437.171
07 Castilla y León;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2019;1.272.921
07 Castilla y León;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2018;1.016.721
07 Castilla y León;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2017;857.070
07 Castilla y León;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2016;1.171.909
07 Castilla y León;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2015;1.214.877
07 Castilla y León;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2024;166.203
07 Castilla y León;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2023;168.949
07 Castilla y León;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2022;150.702
07 Castilla y León;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2021;166.791
07 Castilla y León;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2020;66.286
07 Castilla y León;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2019;153.035
07 Castilla y León;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2018;113.338
07 Castilla y León;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2017;105.378
07 Castilla y León;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2016;126.972
07 Castilla y León;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2015;107.706
07 Castilla y León;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2024;202.152
07 Castilla y León;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2023;242.614
07 Castilla y León;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2022;290.565
07 Castilla y León;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2021;216.854
07 Castilla y León;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2020;143.518
07 Castilla y León;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2019;250.835
07 Castilla y León;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2018;244.088
07 Castilla y León;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2017;206.331
07 Castilla y León;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2016;323.029
07 Castilla y León;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2015;196.616
07 Castilla y León;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2024;""
07 Castilla y León;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2023;114.218
07 Castilla y León;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2022;""
07 Castilla y León;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2021;""
07 Castilla y León;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2020;""
07 Castilla y León;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2019;85.628
07 Castilla y León;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2018;77.367
07 Castilla y León;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2017;""
07 Castilla y León;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2016;""
07 Castilla y León;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2015;225.948
07 Castilla y León;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2024;3.621.301
07 Castilla y León;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2023;4.116.556
07 Castilla y León;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2022;3.410.148
07 Castilla y León;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2021;3.003.361
07 Castilla y León;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2020;2.395.294
07 Castilla y León;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2019;4.904.766
07 Castilla y León;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2018;5.386.083
07 Castilla y León;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2017;5.639.906
07 Castilla y León;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2016;3.901.042
07 Castilla y León;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2015;2.554.105
07 Castilla y León;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2024;6.597.263
07 Castilla y León;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2023;6.688.617
07 Castilla y León;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2022;7.035.954
07 Castilla y León;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2021;5.331.107
07 Castilla y León;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2020;4.278.078
07 Castilla y León;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2019;7.062.277
07 Castilla y León;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2018;8.019.021
07 Castilla y León;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2017;7.955.635
07 Castilla y León;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2016;8.621.691
07 Castilla y León;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2015;8.554.456
07 Castilla y León;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2024;1.113.142
07 Castilla y León;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2023;983.814
07 Castilla y León;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2022;890.546
07 Castilla y León;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2021;738.578
07 Castilla y León;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2020;519.894
07 Castilla y León;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2019;1.195.400
07 Castilla y León;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2018;780.956
07 Castilla y León;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2017;803.381
07 Castilla y León;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2016;865.517
07 Castilla y León;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2015;1.102.996
07 Castilla y León;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2024;""
07 Castilla y León;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2023;""
07 Castilla y León;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2022;""
07 Castilla y León;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2021;""
07 Castilla y León;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2020;""
07 Castilla y León;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2019;""
07 Castilla y León;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2018;""
07 Castilla y León;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2017;""
07 Castilla y León;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2016;""
07 Castilla y León;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2015;""
07 Castilla y León;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2024;""
07 Castilla y León;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2023;""
07 Castilla y León;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2022;""
07 Castilla y León;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2021;""
07 Castilla y León;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2020;""
07 Castilla y León;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2019;""
07 Castilla y León;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2018;""
07 Castilla y León;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2017;187.361
07 Castilla y León;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2016;""
07 Castilla y León;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2015;107.953
07 Castilla y León;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2024;175.632
07 Castilla y León;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2023;""
07 Castilla y León;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2022;""
07 Castilla y León;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2021;""
07 Castilla y León;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2020;""
07 Castilla y León;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2019;""
07 Castilla y León;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2018;""
07 Castilla y León;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2017;66.423
07 Castilla y León;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2016;135.889
07 Castilla y León;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2015;130.622
07 Castilla y León;Viajes;Total;;Salud;Total;Total;Total;Total;2024;168.559
07 Castilla y León;Viajes;Total;;Salud;Total;Total;Total;Total;2023;191.951
07 Castilla y León;Viajes;Total;;Salud;Total;Total;Total;Total;2022;94.635
07 Castilla y León;Viajes;Total;;Salud;Total;Total;Total;Total;2021;79.413
07 Castilla y León;Viajes;Total;;Salud;Total;Total;Total;Total;2020;59.709
07 Castilla y León;Viajes;Total;;Salud;Total;Total;Total;Total;2019;181.947
07 Castilla y León;Viajes;Total;;Salud;Total;Total;Total;Total;2018;100.876
07 Castilla y León;Viajes;Total;;Salud;Total;Total;Total;Total;2017;133.291
07 Castilla y León;Viajes;Total;;Salud;Total;Total;Total;Total;2016;186.806
07 Castilla y León;Viajes;Total;;Salud;Total;Total;Total;Total;2015;134.551
07 Castilla y León;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2024;""
07 Castilla y León;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2023;""
07 Castilla y León;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2022;""
07 Castilla y León;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2021;""
07 Castilla y León;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2020;""
07 Castilla y León;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2019;""
07 Castilla y León;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2018;""
07 Castilla y León;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2017;""
07 Castilla y León;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2016;""
07 Castilla y León;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2015;""
07 Castilla y León;Viajes;Total;;Otros;Total;Total;Total;Total;2024;686.895
07 Castilla y León;Viajes;Total;;Otros;Total;Total;Total;Total;2023;690.738
07 Castilla y León;Viajes;Total;;Otros;Total;Total;Total;Total;2022;716.612
07 Castilla y León;Viajes;Total;;Otros;Total;Total;Total;Total;2021;540.021
07 Castilla y León;Viajes;Total;;Otros;Total;Total;Total;Total;2020;377.813
07 Castilla y León;Viajes;Total;;Otros;Total;Total;Total;Total;2019;699.194
07 Castilla y León;Viajes;Total;;Otros;Total;Total;Total;Total;2018;431.555
07 Castilla y León;Viajes;Total;;Otros;Total;Total;Total;Total;2017;380.619
07 Castilla y León;Viajes;Total;;Otros;Total;Total;Total;Total;2016;517.874
07 Castilla y León;Viajes;Total;;Otros;Total;Total;Total;Total;2015;659.920
08 Castilla - La Mancha;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2024;1.099.943
08 Castilla - La Mancha;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2023;1.082.924
08 Castilla - La Mancha;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2022;629.050
08 Castilla - La Mancha;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2021;1.041.288
08 Castilla - La Mancha;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2020;693.016
08 Castilla - La Mancha;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2019;561.604
08 Castilla - La Mancha;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2018;578.014
08 Castilla - La Mancha;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2017;754.295
08 Castilla - La Mancha;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2016;599.582
08 Castilla - La Mancha;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2015;731.399
08 Castilla - La Mancha;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2024;""
08 Castilla - La Mancha;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2023;""
08 Castilla - La Mancha;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2022;""
08 Castilla - La Mancha;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2021;""
08 Castilla - La Mancha;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2020;""
08 Castilla - La Mancha;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2019;""
08 Castilla - La Mancha;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2018;""
08 Castilla - La Mancha;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2017;""
08 Castilla - La Mancha;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2016;""
08 Castilla - La Mancha;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2015;""
